word,isWord
"晚读",false
"两点五十",true
"共襄",false
"妳多",false
"押到",false
"组上",false
"新辞",false
"断背",true
"喂球",false
"时突",false
"雨僧庐下",false
"粤港",false
"路虎",true
"妳太",false
"地桥",false
"父母之邦",false
"这一次次",false
"住呀",false
"去吃",false
"拿喔",false
"对帐",true
"集满",false
"杯酒",false
"跑团",false
"攒几",false
"星巴",false
"大钝裁者",false
"阿笠博士",true
"攒出",false
"对干",false
"笑抽",false
"哭哭啼啼",true
"小觑",true
"休得",false
"缸里",false
"讲说",false
"阿很",false
"抽掉",true
"跳踢",true
"斩获",false
"妳好",false
"曾文正公",true
"善写",false
"地核",true
"跑回",false
"善兮",false
"地检",false
"始而",false
"另辟蹊径",true
"有钱",false
"刚落",false
"对座",true
"越不",false
"不见容于",false
"拿唷",false
"让票",true
"对床",false
"玩好",false
"蛤蛤蛤蛤",false
"像磕",false
"西美",false
"人若犯我",true
"焦的",false
"掐成",true
"刷太",false
"拿唔",false
"比萨斜塔",true
"唱对台戏",false
"又要",false
"据信",false
"穿多几层啦",false
"非房勿扰",true
"拿啦",false
"手肘戳戳",false
"圬也",false
"建筑师们",false
"拿啰",false
"当空",false
"喊人",false
"可降",false
"线要",false
"軽口戯言",true
"侧那",false
"裸吗",false
"笑成",false
"玩太",false
"堪比",true
"我的狗眼",true
"足已",true
"玩大",false
"看潘",false
"不服不行",true
"现寄",false
"乱臣贼子",true
"拿咯",false
"新血",false
"均以",false
"就饭",false
"看穿",true
"拿咱",false
"而来",false
"看黑",false
"爸讲",false
"飞晒",false
"有错",true
"对弈",true
"树精",false
"听邵",false
"该当何罪",true
"排开",false
"对开",false
"掐掉",true
"像神",false
"喊住",false
"小袁",false
"夫唯弗居",false
"有锁",false
"波匈",false
"一昧",false
"拿哦",false
"徐家汇站",true
"雾霾爆表",false
"五路",false
"小裤",true
"住吗",false
"弱于",false
"而未",false
"解既",false
"连本",false
"厅里",true
"飞是",false
"据为",true
"笑掉",false
"听都",false
"轮到",false
"腐不",false
"轮刮",false
"干湿",false
"无聊乏味",true
"而有",false
"断腕",false
"莎翁情史",false
"当第",false
"拿吧",false
"量瓶",false
"共裆",false
"跳过",true
"跑在",false
"私开",false
"强龙不压",false
"跳进",false
"尽如",true
"找不自在",false
"愁啊",false
"挪车",true
"对德",false
"大口地喝",false
"等阿",false
"久没",false
"跑圈",false
"到嘅",false
"屏气凝神",true
"吗吗吗吗",false
"熏死",true
"愁啥",false
"追去",false
"入晒",false
"据以",false
"洪流滚滚",true
"人报",false
"拿呢",false
"县竹东镇",false
"等阵",false
"有闲",false
"有间",false
"蚵仔面线",true
"均为",true
"但求无过",true
"利和",false
"小补",false
"采花",true
"听遍",false
"干满",false
"先尝",false
"粉他",false
"起急",false
"圈去",false
"对倪",false
"五花",false
"约炮达人",false
"玩埋",false
"扶我",false
"郑和下西洋",true
"伴着",true
"拿它",false
"店租",false
"何曾",false
"妳在",false
"价买",false
"拿完",false
"姓穆",false
"一成不变的",false
"善忘",false
"话音刚落",false
"别无分店",true
"量等",false
"滚他妈的蛋",true
"攒得",true
"泪往",false
"色啊",false
"妾哪",false
"无入",false
"粥喝",false
"志得意满",true
"女太空人",true
"盖着",false
"妳坐",false
"断袖分桃",false
"价为",false
"撩人",true
"看懂",true
"宰人",true
"善待",true
"地是",false
"色啦",false
"撸得",false
"寻常百姓",true
"活该",true
"连根",false
"懒做",false
"泛政治化",false
"粥啊",false
"碟啊",false
"媚狗",true
"怀石料理",false
"碟啦",false
"烧得",false
"多想",false
"粥啦",false
"当球",false
"首例",false
"先俾",false
"易坏",true
"靠吹",false
"小蝶",false
"共融",true
"着火",true
"轻则",false
"排挨",false
"兄好",false
"地暖",false
"称受",false
"阿垃垃圾",false
"拾到",true
"像皮",false
"杯茶",false
"足可",false
"不真实感",false
"对像",false
"当它",false
"几口",false
"玩在",false
"说项",false
"像的",false
"丢分",false
"轻徭薄赋",false
"地杀",false
"枝摆",false
"有鬼",false
"玩回",false
"忽听",false
"首个",true
"看您",false
"妳嘛",false
"价低",false
"对儿",false
"降呢",false
"喀掉",false
"正财",false
"首一",false
"访日",false
"偶太",false
"色吧",false
"称到",false
"说惊",false
"小蚊",false
"可馨",false
"粥和",false
"长高永文",false
"的来",false
"刚说",false
"对公",false
"看惯",false
"超高人气",false
"碟和",false
"山长水远",false
"当梗",false
"降吧",false
"在厂",false
"任一",true
"独自一人",true
"最棒",false
"任上",true
"看惹",false
"对其",false
"对光",false
"售完",true
"胡润百富榜",true
"爷上",false
"色呢",false
"任为",false
"隋棠姚元浩",false
"朕不甘心呐",false
"面有",false
"对党",false
"小蛇",false
"杵在",false
"不及掩耳",true
"小蛋",false
"到囖",false
"不丹国王",true
"跨校",true
"梗的",false
"任他",false
"碟呀",false
"闹僵",true
"当用",false
"劳其筋骨",true
"心到",false
"当男",false
"快出",false
"对决",false
"对冲",true
"对冉",false
"碟呢",false
"地查",false
"搬上",false
"有话好说",false
"粥呢",false
"退休年龄",true
"仰之",false
"跑多",false
"遍开",false
"无球",false
"玩嘛",false
"地极",true
"小虾",true
"不容小觑",true
"缝上",true
"妳回",false
"对出",false
"碟吗",false
"爱尔兰人",true
"将牌",false
"不容小视",true
"跑好",false
"碟吧",false
"须到",false
"孽才",true
"叮到",false
"泉下",true
"名仕花园",false
"一黜一陟",false
"小虎",false
"敏而",false
"对利",false
"可骑",false
"哈哈哈哈哈哈哈哈哈哈哈哈",false
"念诗",false
"看推",false
"拿妳",false
"秋雨绵绵",true
"修去",false
"对到",false
"基辅迪纳摩",true
"却要",false
"有奶",false
"从古到今",true
"评球",false
"对切",true
"对分",false
"对刘",false
"飞死",false
"有项",false
"胆战心惊",true
"村中",false
"有顶",false
"我勒个操",false
"麦蒂马布里",false
"却见",false
"爱咋咋地",false
"挑的",false
"娶罗玉凤",false
"妳啥",false
"屁颠儿屁",false
"扣搭",false
"睡不著欸",false
"被淹",false
"追到",true
"拿大",false
"就此而言",false
"啃书",false
"咋地",true
"气来",false
"胎中",false
"妳喝",false
"玩啊",false
"五五宪草",true
"地擦",false
"白白净净",true
"起浪",true
"砸给",false
"相反相成",false
"玩啥",true
"玩啦",false
"拜登吃面",false
"分等",false
"拿奥",false
"当白",true
"妈是",true
"对勾",true
"拿好",false
"德都",false
"看捏",false
"碟在",false
"何哉",false
"拿奖",false
"有风",false
"称出",false
"忆往",false
"地撸",true
"义的",false
"十戒",false
"玩哟",false
"都有",true
"得第",false
"妳吃",false
"而死",false
"来加",false
"无性生殖",true
"滩上",false
"而止",false
"持异议者",true
"妳吗",false
"下一辈子",true
"冲煮",false
"妳吧",false
"这事",false
"跑完",false
"玩哩",false
"刚要",true
"却被",false
"谂我",false
"跑官",false
"起泡",true
"老大徒伤悲",true
"讯据",false
"佳美",true
"须作",false
"半步",false
"看喷",false
"像画",false
"花甲之年",true
"姓芈",false
"妳呀",false
"有话要说",false
"地安门店",true
"称做",true
"像用",false
"病急乱投医",true
"锯完",false
"对半",false
"更坏",true
"对华",false
"地支",true
"爱阿",false
"岂不",true
"被涮",true
"存到",false
"地改",false
"地放",false
"对南",false
"正邪",true
"奶的",false
"想看",false
"妳和",false
"妾在",true
"当根",false
"附在",false
"抬到",false
"暖男",false
"心把",false
"连比",false
"玩呀",false
"面既",true
"挑着",false
"对压",false
"龙战于野",true
"艾又",false
"看戏",false
"降回",false
"当真",true
"对厚",false
"地时",false
"臭鞋",true
"看我",false
"而每",false
"可萌",false
"有馅",false
"小萌",true
"大雨如注",true
"小菜一碟",true
"阿别",false
"对句",false
"说不出来",false
"小董",false
"送碟",false
"对台",true
"玩吃",false
"对号",true
"粥吃",false
"小葛",true
"惨遭不幸",true
"宠你",false
"伽利略号",true
"起水",false
"不适用于",true
"暴挫刷屏贴",false
"偶对",false
"玩吧",false
"起毛",true
"刚躲",false
"立此",false
"冤有",false
"对吠",false
"偶小",false
"拿微",false
"对吧",false
"对否",false
"降入",false
"多雨",true
"对吼",true
"看新",false
"小莫",true
"洗肾",false
"对吵",false
"病来如山",false
"对合",false
"共荣",false
"德阿",false
"对同",false
"对后",false
"跨海",true
"地扭",false
"拾回",false
"拿得",false
"偶就",false
"对向",true
"碟出",false
"一遍",false
"对吗",false
"对吖",false
"天科环艺",false
"覆得",false
"看无",false
"弄伤",true
"寨都",true
"易传",false
"活过",false
"或称",false
"变龟",false
"对味",false
"旭等",false
"嘛用",false
"玩去",false
"呼呼大睡",true
"正街",false
"对呀",false
"弓虽",false
"面或",false
"地戳",false
"对呛",false
"半推半就",true
"妳却",false
"对呗",true
"对咩",false
"阿啦",false
"对咯",false
"使奥",false
"爆完",false
"忽冷",false
"东直门店",false
"地拖",false
"扔钱",false
"对咱",false
"万一不小心",false
"地拣",false
"拿开",false
"像狗",false
"哈哈哈哈哈",false
"阿啊",false
"人斗",false
"礼上",false
"捏着",true
"妳去",false
"正袁",false
"对哩",false
"喂给",false
"地抄",false
"妳又",false
"舞着",false
"对哥",false
"利得",false
"对哦",false
"跑山",false
"不好意思唷",false
"真不是人",false
"腾好",false
"往古",false
"刚蹦",true
"为战",false
"妳可",false
"对哈",false
"哈哈哈哈和",false
"妳叫",false
"妳只",false
"借尸还魂",true
"漂走",false
"无责任感",true
"自证其罪",true
"诗诗",false
"漂起",false
"类胡萝卜素",true
"叮在",false
"尝到",false
"对哟",false
"打工者们",false
"在蝎",false
"小草",true
"对哒",true
"咱享",false
"须在",false
"小花",true
"冲着",true
"挣多",false
"变黄",false
"人小鬼大",true
"对唱",true
"当赢",false
"变黑",false
"对唷",true
"小芬",true
"地换",false
"蚀钱",false
"哈哈哈哈啊",false
"哎哎哎哎",false
"采血",true
"个个都讲述紧自己初恋",false
"而流",false
"租船",true
"妳到",false
"小英",false
"啥咪",false
"色偏",false
"嫁给",true
"小苹",false
"缠裹",true
"对啥",false
"而活",false
"对啦",false
"数人",true
"易主",true
"捷和",false
"对啰",false
"多阿",false
"对啵",false
"云阿",false
"共舞",false
"易与",true
"对啊",true
"弄上",false
"弄下",false
"回原",false
"阿里妈妈",true
"刚进",true
"将相",false
"阿和",false
"王也",false
"忽停",false
"小苏",false
"小苍",false
"下塌",true
"何去",false
"脱掉",true
"小船",true
"靠啥",false
"地揍",false
"龙漕路站",true
"垂垂",false
"对喷",true
"小舒",false
"共苦",false
"人微言轻",true
"小舟",true
"虎穴",true
"剃个",false
"由东向西",true
"我系",false
"地揾",false
"对喔",false
"操操操操",false
"地掉",false
"小艾",true
"扁桃体炎",true
"而润",false
"弄人",true
"变鸟",false
"如遇",true
"刚转",false
"回韩",false
"启到",false
"易事",false
"地接",false
"玩到",false
"地推",false
"离土不离乡",true
"看摊",true
"嚟到",false
"行尽",false
"弄些",false
"偶已",false
"抗老",false
"正见",false
"找爹",false
"听首",false
"到唔",false
"卧在",false
"这回",false
"云贵",true
"臭不要脸",true
"窜窜",false
"大难不死",true
"卡滋卡滋",false
"对嘴",false
"养家活口",true
"改恶从善",true
"巴阿",false
"玩出",false
"大三学生",false
"日伪",false
"偶帮",false
"南礼士路",false
"乱跳",false
"九十多万",false
"去去去去去",true
"又脏",false
"十本",false
"蹦蹦叫叫",false
"日低",false
"足啊",false
"姿姿姿姿姿",false
"发不能看",false
"俯拍",true
"婊到",false
"玩冰",false
"数以",false
"十条",true
"钉子户们",false
"看某",false
"碟去",false
"轻咬",true
"求全之毁",false
"顶的",false
"妳再",false
"眼训但",false
"保久乳",false
"小脸",true
"人情世故",true
"当爹",true
"往北",false
"场啊",false
"当爱",false
"称喝",false
"起楼",false
"利已",false
"梁闻言而笑",false
"看有",false
"夺泥燕口",true
"地想",false
"攒多",false
"攒够",false
"日俄",false
"小腹",true
"看杨",false
"色变",true
"对国",false
"攒好",false
"殃及池鱼",true
"天生犯贱",false
"妳凭",false
"小腐",false
"有鳞",false
"看李",false
"蔽掉",false
"轻吹",false
"妳几",false
"忽发",false
"妳出",false
"戳中笑点",false
"几百万几千万",false
"日俱",false
"排在",true
"对在",false
"她训",false
"当玩",false
"泰缅",false
"域上",false
"好干",false
"小肾",false
"我踹",false
"对地",false
"共聚",true
"日专",false
"融到",true
"日中",false
"力的",false
"当王",false
"版咋",false
"模棱两可",true
"域中",false
"存而不论",false
"跑得",false
"色到",false
"新垣里沙",false
"位低",false
"尝出",false
"艾在",false
"降到",true
"除错",false
"日久",false
"跑快",false
"撞得",false
"看更",false
"香格里拉县",true
"妳做",false
"胎内",false
"干晒",false
"独上",false
"二流子们",false
"看曹",false
"燃着",false
"刚跑",false
"以远",false
"小胖",true
"利就",false
"顿感",false
"连上",false
"小胜",true
"我信",false
"无人之地",true
"对坐",false
"独中",false
"独个",false
"笑中带泪",true
"一文",true
"闪烁其词",true
"伊巴谦莫域",false
"射自",false
"小耶",false
"剧啊",false
"看是",false
"上找",false
"场呀",false
"送图",false
"偶得",false
"现卖",false
"拿尺",false
"当猴",false
"樱花钩吻鲑",false
"手洁心清",false
"德维尔潘",false
"大彻大悟",true
"争春",false
"而由",false
"飞满",false
"品阿",false
"拿少",false
"受人",true
"令人惊异",true
"进美",false
"千一",false
"经改",false
"刚走",false
"么会",false
"睡出",false
"须向",false
"又能",true
"人搜",false
"五蕴",false
"触球",true
"按此",false
"掐死",false
"扭住",false
"轻唱",true
"就能",false
"小聂",false
"碟到",false
"场吧",false
"离我而去",false
"正评",false
"粥到",false
"高一第一",false
"一方",false
